Id,ImageName,CareSymbolTag,PredictedOutcome
3140,train_210,do_not_wash,0
3141,train_210,double_bar,0
3142,train_210,dryclean,1
3143,train_210,low_temperature_tumble_dry,0
3144,train_210,normal_temperature_tumble_dry,0
3145,train_210,single_bar,1
3146,train_210,tumble_dry,0
3147,train_210,wash_30,0
3148,train_210,wash_40,1
3149,train_210,wash_60,0
3150,train_210,wash_hand,0
3151,train_211,bleach_with_non_chlorine,0
3152,train_211,do_not_bleach,1
3153,train_211,do_not_dryclean,1
3154,train_211,do_not_tumble_dry,1
3155,train_211,do_not_wash,0
3156,train_211,double_bar,0
3157,train_211,dryclean,0
3158,train_211,low_temperature_tumble_dry,0
3159,train_211,normal_temperature_tumble_dry,0
3160,train_211,single_bar,1
3161,train_211,tumble_dry,0
3162,train_211,wash_30,1
3163,train_211,wash_40,0
3164,train_211,wash_60,0
3165,train_211,wash_hand,0
3166,train_212,bleach_with_non_chlorine,0
3167,train_212,do_not_bleach,1
3168,train_212,do_not_dryclean,0
3169,train_212,do_not_tumble_dry,1
3170,train_212,do_not_wash,0
3171,train_212,double_bar,0
3172,train_212,dryclean,1
3173,train_212,low_temperature_tumble_dry,0
3174,train_212,normal_temperature_tumble_dry,0
3175,train_212,single_bar,0
3176,train_212,tumble_dry,0
3177,train_212,wash_30,0
3178,train_212,wash_40,1
3179,train_212,wash_60,0
3180,train_212,wash_hand,0
3181,train_213,bleach_with_non_chlorine,0
3182,train_213,do_not_bleach,1
3183,train_213,do_not_dryclean,0
3184,train_213,do_not_tumble_dry,1
3185,train_213,do_not_wash,0
3186,train_213,double_bar,0
3187,train_213,dryclean,1
3188,train_213,low_temperature_tumble_dry,0
3189,train_213,normal_temperature_tumble_dry,0
3190,train_213,single_bar,1
3191,train_213,tumble_dry,0
3192,train_213,wash_30,1
3193,train_213,wash_40,0
3194,train_213,wash_60,0
3195,train_213,wash_hand,0
3196,train_214,bleach_with_non_chlorine,0
3197,train_214,do_not_bleach,1
3198,train_214,do_not_dryclean,0
3199,train_214,do_not_tumble_dry,0
3200,train_214,do_not_wash,0
3201,train_214,double_bar,0
3202,train_214,dryclean,1
3203,train_214,low_temperature_tumble_dry,1
3204,train_214,normal_temperature_tumble_dry,0
3205,train_214,single_bar,0
3206,train_214,tumble_dry,0
3207,train_214,wash_30,1
3208,train_214,wash_40,0
3209,train_214,wash_60,0
3210,train_214,wash_hand,0
3211,train_215,bleach_with_non_chlorine,0
3212,train_215,do_not_bleach,1
3213,train_215,do_not_dryclean,1
3214,train_215,do_not_tumble_dry,1
3215,train_215,do_not_wash,0
3216,train_215,double_bar,0
3217,train_215,dryclean,0
3218,train_215,low_temperature_tumble_dry,0
3219,train_215,normal_temperature_tumble_dry,0
3220,train_215,single_bar,0
3221,train_215,tumble_dry,0
3222,train_215,wash_30,1
3223,train_215,wash_40,0
3224,train_215,wash_60,0
3225,train_215,wash_hand,0
3226,train_216,bleach_with_non_chlorine,0
3227,train_216,do_not_bleach,1
3228,train_216,do_not_dryclean,0
3229,train_216,do_not_tumble_dry,1
3230,train_216,do_not_wash,1
3231,train_216,double_bar,0
3232,train_216,dryclean,1
3233,train_216,low_temperature_tumble_dry,0
3234,train_216,normal_temperature_tumble_dry,0
3235,train_216,single_bar,0
3236,train_216,tumble_dry,0
3237,train_216,wash_30,0
3238,train_216,wash_40,0
3239,train_216,wash_60,0
3240,train_216,wash_hand,0
3241,train_217,bleach_with_non_chlorine,0
3242,train_217,do_not_bleach,1
3243,train_217,do_not_dryclean,1
3244,train_217,do_not_tumble_dry,1
3245,train_217,do_not_wash,0
3246,train_217,double_bar,0
3247,train_217,dryclean,0
3248,train_217,low_temperature_tumble_dry,0
3249,train_217,normal_temperature_tumble_dry,0
3250,train_217,single_bar,0
3251,train_217,tumble_dry,0
3252,train_217,wash_30,0
3253,train_217,wash_40,0
3254,train_217,wash_60,0
3255,train_217,wash_hand,1
3256,train_218,bleach_with_non_chlorine,0
3257,train_218,do_not_bleach,1
3258,train_218,do_not_dryclean,0
3259,train_218,do_not_tumble_dry,1
3260,train_218,do_not_wash,0
3261,train_218,double_bar,0
3262,train_218,dryclean,1
3263,train_218,low_temperature_tumble_dry,0
3264,train_218,normal_temperature_tumble_dry,0
3265,train_218,single_bar,0
3266,train_218,tumble_dry,0
3267,train_218,wash_30,1
3268,train_218,wash_40,0
3269,train_218,wash_60,0
3270,train_218,wash_hand,0
3271,train_219,bleach_with_non_chlorine,0
3272,train_219,do_not_bleach,1
3273,train_219,do_not_dryclean,1
3274,train_219,do_not_tumble_dry,1
3275,train_219,do_not_wash,0
3276,train_219,double_bar,0
3277,train_219,dryclean,0
3278,train_219,low_temperature_tumble_dry,0
3279,train_219,normal_temperature_tumble_dry,0
3280,train_219,single_bar,0
3281,train_219,tumble_dry,0
3282,train_219,wash_30,1
3283,train_219,wash_40,0
3284,train_219,wash_60,0
3285,train_219,wash_hand,0
3286,train_220,bleach_with_non_chlorine,0
3287,train_220,do_not_bleach,1
3288,train_220,do_not_dryclean,0
3289,train_220,do_not_tumble_dry,1
3290,train_220,do_not_wash,0
3291,train_220,double_bar,0
3292,train_220,dryclean,1
3293,train_220,low_temperature_tumble_dry,0
3294,train_220,normal_temperature_tumble_dry,0
3295,train_220,single_bar,0
3296,train_220,tumble_dry,0
3297,train_220,wash_30,1
3298,train_220,wash_40,0
3299,train_220,wash_60,0
3300,train_220,wash_hand,0
3301,train_221,bleach_with_non_chlorine,0
3302,train_221,do_not_bleach,1
3303,train_221,do_not_dryclean,0
3304,train_221,do_not_tumble_dry,1
3305,train_221,do_not_wash,0
3306,train_221,double_bar,0
3307,train_221,dryclean,1
3308,train_221,low_temperature_tumble_dry,0
3309,train_221,normal_temperature_tumble_dry,0
3310,train_221,single_bar,0
3311,train_221,tumble_dry,0
3312,train_221,wash_30,1
3313,train_221,wash_40,0
3314,train_221,wash_60,0
3315,train_221,wash_hand,0
3316,train_222,bleach_with_non_chlorine,0
3317,train_222,do_not_bleach,1
3318,train_222,do_not_dryclean,0
3319,train_222,do_not_tumble_dry,1
3320,train_222,do_not_wash,0
3321,train_222,double_bar,0
3322,train_222,dryclean,1
3323,train_222,low_temperature_tumble_dry,0
3324,train_222,normal_temperature_tumble_dry,0
3325,train_222,single_bar,0
3326,train_222,tumble_dry,0
3327,train_222,wash_30,0
3328,train_222,wash_40,1
3329,train_222,wash_60,0
3330,train_222,wash_hand,0
3331,train_223,bleach_with_non_chlorine,0
3332,train_223,do_not_bleach,1
3333,train_223,do_not_dryclean,1
3334,train_223,do_not_tumble_dry,1
3335,train_223,do_not_wash,0
3336,train_223,double_bar,0
3337,train_223,dryclean,0
3338,train_223,low_temperature_tumble_dry,0
3339,train_223,normal_temperature_tumble_dry,0
3340,train_223,single_bar,0
3341,train_223,tumble_dry,0
3342,train_223,wash_30,1
3343,train_223,wash_40,0
3344,train_223,wash_60,0
3345,train_223,wash_hand,0
3346,train_224,bleach_with_non_chlorine,0
3347,train_224,do_not_bleach,1
3348,train_224,do_not_dryclean,1
3349,train_224,do_not_tumble_dry,1
3350,train_224,do_not_wash,0
3351,train_224,double_bar,0
3352,train_224,dryclean,0
3353,train_224,low_temperature_tumble_dry,0
3354,train_224,normal_temperature_tumble_dry,0
3355,train_224,single_bar,0
3356,train_224,tumble_dry,0
3357,train_224,wash_30,0
3358,train_224,wash_40,0
3359,train_224,wash_60,0
3360,train_224,wash_hand,1
3361,train_225,bleach_with_non_chlorine,0
3362,train_225,do_not_bleach,1
3363,train_225,do_not_dryclean,0
3364,train_225,do_not_tumble_dry,0
3365,train_225,do_not_wash,0
3366,train_225,double_bar,0
3367,train_225,dryclean,1
3368,train_225,low_temperature_tumble_dry,0
3369,train_225,normal_temperature_tumble_dry,0
3370,train_225,single_bar,0
3371,train_225,tumble_dry,0
3372,train_225,wash_30,1
3373,train_225,wash_40,0
3374,train_225,wash_60,0
3375,train_225,wash_hand,0
3376,train_226,bleach_with_non_chlorine,0
3377,train_226,do_not_bleach,1
3378,train_226,do_not_dryclean,0
3379,train_226,do_not_tumble_dry,1
3380,train_226,do_not_wash,0
3381,train_226,double_bar,0
3382,train_226,dryclean,1
3383,train_226,low_temperature_tumble_dry,0
3384,train_226,normal_temperature_tumble_dry,0
3385,train_226,single_bar,0
3386,train_226,tumble_dry,0
3387,train_226,wash_30,1
3388,train_226,wash_40,0
3389,train_226,wash_60,0
3390,train_226,wash_hand,0
3391,train_227,bleach_with_non_chlorine,0
3392,train_227,do_not_bleach,1
3393,train_227,do_not_dryclean,1
3394,train_227,do_not_tumble_dry,0
3395,train_227,do_not_wash,0
3396,train_227,double_bar,0
3397,train_227,dryclean,0
3398,train_227,low_temperature_tumble_dry,1
3399,train_227,normal_temperature_tumble_dry,0
3400,train_227,single_bar,0
3401,train_227,tumble_dry,0
3402,train_227,wash_30,1
3403,train_227,wash_40,0
3404,train_227,wash_60,0
3405,train_227,wash_hand,0
3406,train_228,bleach_with_non_chlorine,1
3407,train_228,do_not_bleach,0
3408,train_228,do_not_dryclean,1
3409,train_228,do_not_tumble_dry,0
3410,train_228,do_not_wash,0
3411,train_228,double_bar,0
3412,train_228,dryclean,0
3413,train_228,low_temperature_tumble_dry,1
3414,train_228,normal_temperature_tumble_dry,0
3415,train_228,single_bar,1
3416,train_228,tumble_dry,0
3417,train_228,wash_30,1
3418,train_228,wash_40,0
3419,train_228,wash_60,0
3420,train_228,wash_hand,0
3421,train_229,bleach_with_non_chlorine,0
3422,train_229,do_not_bleach,1
3423,train_229,do_not_dryclean,0
3424,train_229,do_not_tumble_dry,1
3425,train_229,do_not_wash,1
3426,train_229,double_bar,0
3427,train_229,dryclean,1
3428,train_229,low_temperature_tumble_dry,0
3429,train_229,normal_temperature_tumble_dry,0
3430,train_229,single_bar,0
3431,train_229,tumble_dry,0
3432,train_229,wash_30,0
3433,train_229,wash_40,0
3434,train_229,wash_60,0
3435,train_229,wash_hand,0
3436,train_230,bleach_with_non_chlorine,0
3437,train_230,do_not_bleach,1
3438,train_230,do_not_dryclean,0
3439,train_230,do_not_tumble_dry,1
3440,train_230,do_not_wash,0
3441,train_230,double_bar,0
3442,train_230,dryclean,1
3443,train_230,low_temperature_tumble_dry,0
3444,train_230,normal_temperature_tumble_dry,0
3445,train_230,single_bar,1
3446,train_230,tumble_dry,0
3447,train_230,wash_30,1
3448,train_230,wash_40,0
3449,train_230,wash_60,0
3450,train_230,wash_hand,0
3451,train_231,bleach_with_non_chlorine,0
3452,train_231,do_not_bleach,1
3453,train_231,do_not_dryclean,1
3454,train_231,do_not_tumble_dry,1
3455,train_231,do_not_wash,0
3456,train_231,double_bar,0
3457,train_231,dryclean,0
3458,train_231,low_temperature_tumble_dry,0
3459,train_231,normal_temperature_tumble_dry,0
3460,train_231,single_bar,1
3461,train_231,tumble_dry,0
3462,train_231,wash_30,1
3463,train_231,wash_40,0
3464,train_231,wash_60,0
3465,train_231,wash_hand,0
3466,train_232,bleach_with_non_chlorine,0
3467,train_232,do_not_bleach,0
3468,train_232,do_not_dryclean,0
3469,train_232,do_not_tumble_dry,1
3470,train_232,do_not_wash,0
3471,train_232,double_bar,0
3472,train_232,dryclean,0
3473,train_232,low_temperature_tumble_dry,0
3474,train_232,normal_temperature_tumble_dry,0
3475,train_232,single_bar,0
3476,train_232,tumble_dry,0
3477,train_232,wash_30,0
3478,train_232,wash_40,0
3479,train_232,wash_60,0
3480,train_232,wash_hand,0
3481,train_233,bleach_with_non_chlorine,0
3482,train_233,do_not_bleach,1
3483,train_233,do_not_dryclean,0
3484,train_233,do_not_tumble_dry,1
3485,train_233,do_not_wash,0
3486,train_233,double_bar,0
3487,train_233,dryclean,0
3488,train_233,low_temperature_tumble_dry,0
3489,train_233,normal_temperature_tumble_dry,0
3490,train_233,single_bar,1
3491,train_233,tumble_dry,0
3492,train_233,wash_30,1
3493,train_233,wash_40,0
3494,train_233,wash_60,0
3495,train_233,wash_hand,0
3496,train_234,bleach_with_non_chlorine,0
3497,train_234,do_not_bleach,1
3498,train_234,do_not_dryclean,0
3499,train_234,do_not_tumble_dry,1
3500,train_234,do_not_wash,0
3501,train_234,double_bar,0
3502,train_234,dryclean,1
3503,train_234,low_temperature_tumble_dry,0
3504,train_234,normal_temperature_tumble_dry,0
3505,train_234,single_bar,0
3506,train_234,tumble_dry,0
3507,train_234,wash_30,1
3508,train_234,wash_40,0
3509,train_234,wash_60,0
3510,train_234,wash_hand,0
3511,train_235,bleach_with_non_chlorine,0
3512,train_235,do_not_bleach,1
3513,train_235,do_not_dryclean,1
3514,train_235,do_not_tumble_dry,1
3515,train_235,do_not_wash,0
3516,train_235,double_bar,0
3517,train_235,dryclean,0
3518,train_235,low_temperature_tumble_dry,0
3519,train_235,normal_temperature_tumble_dry,0
3520,train_235,single_bar,1
3521,train_235,tumble_dry,0
3522,train_235,wash_30,0
3523,train_235,wash_40,1
3524,train_235,wash_60,0
3525,train_235,wash_hand,0
3526,train_236,bleach_with_non_chlorine,0
3527,train_236,do_not_bleach,1
3528,train_236,do_not_dryclean,1
3529,train_236,do_not_tumble_dry,1
3530,train_236,do_not_wash,0
3531,train_236,double_bar,0
3532,train_236,dryclean,0
3533,train_236,low_temperature_tumble_dry,0
3534,train_236,normal_temperature_tumble_dry,0
3535,train_236,single_bar,1
3536,train_236,tumble_dry,0
3537,train_236,wash_30,0
3538,train_236,wash_40,1
3539,train_236,wash_60,0
3540,train_236,wash_hand,0
3541,train_237,bleach_with_non_chlorine,0
3542,train_237,do_not_bleach,1
3543,train_237,do_not_dryclean,1
3544,train_237,do_not_tumble_dry,1
3545,train_237,do_not_wash,0
3546,train_237,double_bar,0
3547,train_237,dryclean,0
3548,train_237,low_temperature_tumble_dry,0
3549,train_237,normal_temperature_tumble_dry,0
3550,train_237,single_bar,1
3551,train_237,tumble_dry,0
3552,train_237,wash_30,1
3553,train_237,wash_40,0
3554,train_237,wash_60,0
3555,train_237,wash_hand,0
3556,train_238,bleach_with_non_chlorine,0
3557,train_238,do_not_bleach,1
3558,train_238,do_not_dryclean,1
3559,train_238,do_not_tumble_dry,1
3560,train_238,do_not_wash,0
3561,train_238,double_bar,0
3562,train_238,dryclean,0
3563,train_238,low_temperature_tumble_dry,0
3564,train_238,normal_temperature_tumble_dry,0
3565,train_238,single_bar,0
3566,train_238,tumble_dry,0
3567,train_238,wash_30,1
3568,train_238,wash_40,0
3569,train_238,wash_60,0
3570,train_238,wash_hand,0
3571,train_239,bleach_with_non_chlorine,0
3572,train_239,do_not_bleach,1
3573,train_239,do_not_dryclean,1
3574,train_239,do_not_tumble_dry,1
3575,train_239,do_not_wash,0
3576,train_239,double_bar,0
3577,train_239,dryclean,0
3578,train_239,low_temperature_tumble_dry,0
3579,train_239,normal_temperature_tumble_dry,0
3580,train_239,single_bar,0
3581,train_239,tumble_dry,0
3582,train_239,wash_30,1
3583,train_239,wash_40,0
3584,train_239,wash_60,0
3585,train_239,wash_hand,0
3586,train_240,bleach_with_non_chlorine,0
3587,train_240,do_not_bleach,1
3588,train_240,do_not_dryclean,1
3589,train_240,do_not_tumble_dry,0
3590,train_240,do_not_wash,0
3591,train_240,double_bar,0
3592,train_240,dryclean,0
3593,train_240,low_temperature_tumble_dry,1
3594,train_240,normal_temperature_tumble_dry,0
3595,train_240,single_bar,0
3596,train_240,tumble_dry,0
3597,train_240,wash_30,1
3598,train_240,wash_40,0
3599,train_240,wash_60,0
3600,train_240,wash_hand,0
3601,train_241,bleach_with_non_chlorine,1
3602,train_241,do_not_bleach,0
3603,train_241,do_not_dryclean,0
3604,train_241,do_not_tumble_dry,0
3605,train_241,do_not_wash,0
3606,train_241,double_bar,0
3607,train_241,dryclean,1
3608,train_241,low_temperature_tumble_dry,0
3609,train_241,normal_temperature_tumble_dry,1
3610,train_241,single_bar,1
3611,train_241,tumble_dry,0
3612,train_241,wash_30,0
3613,train_241,wash_40,1
3614,train_241,wash_60,0
3615,train_241,wash_hand,0
3616,train_242,bleach_with_non_chlorine,0
3617,train_242,do_not_bleach,1
3618,train_242,do_not_dryclean,0
3619,train_242,do_not_tumble_dry,1
3620,train_242,do_not_wash,0
3621,train_242,double_bar,0
3622,train_242,dryclean,1
3623,train_242,low_temperature_tumble_dry,0
3624,train_242,normal_temperature_tumble_dry,0
3625,train_242,single_bar,0
3626,train_242,tumble_dry,0
3627,train_242,wash_30,1
3628,train_242,wash_40,0
3629,train_242,wash_60,0
3630,train_242,wash_hand,0
3631,train_243,bleach_with_non_chlorine,0
3632,train_243,do_not_bleach,1
3633,train_243,do_not_dryclean,1
3634,train_243,do_not_tumble_dry,1
3635,train_243,do_not_wash,0
3636,train_243,double_bar,0
3637,train_243,dryclean,0
3638,train_243,low_temperature_tumble_dry,0
3639,train_243,normal_temperature_tumble_dry,0
3640,train_243,single_bar,0
3641,train_243,tumble_dry,0
3642,train_243,wash_30,1
3643,train_243,wash_40,0
3644,train_243,wash_60,0
3645,train_243,wash_hand,0
3646,train_244,bleach_with_non_chlorine,0
3647,train_244,do_not_bleach,1
3648,train_244,do_not_dryclean,0
3649,train_244,do_not_tumble_dry,1
3650,train_244,do_not_wash,0
3651,train_244,double_bar,0
3652,train_244,dryclean,1
3653,train_244,low_temperature_tumble_dry,0
3654,train_244,normal_temperature_tumble_dry,0
3655,train_244,single_bar,0
3656,train_244,tumble_dry,0
3657,train_244,wash_30,1
3658,train_244,wash_40,0
3659,train_244,wash_60,0
3660,train_244,wash_hand,0
3661,train_245,bleach_with_non_chlorine,0
3662,train_245,do_not_bleach,1
3663,train_245,do_not_dryclean,1
3664,train_245,do_not_tumble_dry,0
3665,train_245,do_not_wash,0
3666,train_245,double_bar,1
3667,train_245,dryclean,0
3668,train_245,low_temperature_tumble_dry,0
3669,train_245,normal_temperature_tumble_dry,1
3670,train_245,single_bar,0
3671,train_245,tumble_dry,0
3672,train_245,wash_30,0
3673,train_245,wash_40,1
3674,train_245,wash_60,0
3675,train_245,wash_hand,0
3676,train_246,bleach_with_non_chlorine,0
3677,train_246,do_not_bleach,1
3678,train_246,do_not_dryclean,1
3679,train_246,do_not_tumble_dry,1
3680,train_246,do_not_wash,1
3681,train_246,double_bar,0
3682,train_246,dryclean,0
3683,train_246,low_temperature_tumble_dry,0
3684,train_246,normal_temperature_tumble_dry,0
3685,train_246,single_bar,0
3686,train_246,tumble_dry,0
3687,train_246,wash_30,0
3688,train_246,wash_40,0
3689,train_246,wash_60,0
3690,train_246,wash_hand,0
3691,train_247,bleach_with_non_chlorine,0
3692,train_247,do_not_bleach,1
3693,train_247,do_not_dryclean,1
3694,train_247,do_not_tumble_dry,1
3695,train_247,do_not_wash,0
3696,train_247,double_bar,0
3697,train_247,dryclean,0
3698,train_247,low_temperature_tumble_dry,0
3699,train_247,normal_temperature_tumble_dry,0
3700,train_247,single_bar,0
3701,train_247,tumble_dry,0
3702,train_247,wash_30,1
3703,train_247,wash_40,0
3704,train_247,wash_60,0
3705,train_247,wash_hand,0
3706,train_248,bleach_with_non_chlorine,0
3707,train_248,do_not_bleach,1
3708,train_248,do_not_dryclean,0
3709,train_248,do_not_tumble_dry,1
3710,train_248,do_not_wash,1
3711,train_248,double_bar,0
3712,train_248,dryclean,1
3713,train_248,low_temperature_tumble_dry,0
3714,train_248,normal_temperature_tumble_dry,0
3715,train_248,single_bar,0
3716,train_248,tumble_dry,0
3717,train_248,wash_30,0
3718,train_248,wash_40,0
3719,train_248,wash_60,0
3720,train_248,wash_hand,0
3721,train_249,bleach_with_non_chlorine,0
3722,train_249,do_not_bleach,1
3723,train_249,do_not_dryclean,0
3724,train_249,do_not_tumble_dry,1
3725,train_249,do_not_wash,0
3726,train_249,double_bar,0
3727,train_249,dryclean,1
3728,train_249,low_temperature_tumble_dry,0
3729,train_249,normal_temperature_tumble_dry,0
3730,train_249,single_bar,1
3731,train_249,tumble_dry,0
3732,train_249,wash_30,1
3733,train_249,wash_40,0
3734,train_249,wash_60,0
3735,train_249,wash_hand,0
3736,train_250,bleach_with_non_chlorine,1
3737,train_250,do_not_bleach,0
3738,train_250,do_not_dryclean,0
3739,train_250,do_not_tumble_dry,1
3740,train_250,do_not_wash,0
3741,train_250,double_bar,0
3742,train_250,dryclean,1
3743,train_250,low_temperature_tumble_dry,0
3744,train_250,normal_temperature_tumble_dry,0
3745,train_250,single_bar,1
3746,train_250,tumble_dry,0
3747,train_250,wash_30,1
3748,train_250,wash_40,0
3749,train_250,wash_60,0
3750,train_250,wash_hand,0
3751,train_251,bleach_with_non_chlorine,0
3752,train_251,do_not_bleach,1
3753,train_251,do_not_dryclean,0
3754,train_251,do_not_tumble_dry,1
3755,train_251,do_not_wash,0
3756,train_251,double_bar,0
3757,train_251,dryclean,1
3758,train_251,low_temperature_tumble_dry,0
3759,train_251,normal_temperature_tumble_dry,0
3760,train_251,single_bar,1
3761,train_251,tumble_dry,0
3762,train_251,wash_30,1
3763,train_251,wash_40,0
3764,train_251,wash_60,0
3765,train_251,wash_hand,0
3766,train_252,bleach_with_non_chlorine,0
3767,train_252,do_not_bleach,1
3768,train_252,do_not_dryclean,0
3769,train_252,do_not_tumble_dry,1
3770,train_252,do_not_wash,0
3771,train_252,double_bar,0
3772,train_252,dryclean,1
3773,train_252,low_temperature_tumble_dry,0
3774,train_252,normal_temperature_tumble_dry,0
3775,train_252,single_bar,1
3776,train_252,tumble_dry,0
3777,train_252,wash_30,1
3778,train_252,wash_40,0
3779,train_252,wash_60,0
3780,train_252,wash_hand,0
3781,train_253,bleach_with_non_chlorine,0
3782,train_253,do_not_bleach,1
3783,train_253,do_not_dryclean,0
3784,train_253,do_not_tumble_dry,1
3785,train_253,do_not_wash,0
3786,train_253,double_bar,0
3787,train_253,dryclean,1
3788,train_253,low_temperature_tumble_dry,0
3789,train_253,normal_temperature_tumble_dry,0
3790,train_253,single_bar,0
3791,train_253,tumble_dry,0
3792,train_253,wash_30,0
3793,train_253,wash_40,1
3794,train_253,wash_60,0
3795,train_253,wash_hand,0
3796,train_254,bleach_with_non_chlorine,0
3797,train_254,do_not_bleach,1
3798,train_254,do_not_dryclean,1
3799,train_254,do_not_tumble_dry,1
3800,train_254,do_not_wash,0
3801,train_254,double_bar,0
3802,train_254,dryclean,0
3803,train_254,low_temperature_tumble_dry,0
3804,train_254,normal_temperature_tumble_dry,0
3805,train_254,single_bar,0
3806,train_254,tumble_dry,0
3807,train_254,wash_30,0
3808,train_254,wash_40,0
3809,train_254,wash_60,0
3810,train_254,wash_hand,1
3811,train_255,bleach_with_non_chlorine,1
3812,train_255,do_not_bleach,0
3813,train_255,do_not_dryclean,1
3814,train_255,do_not_tumble_dry,0
3815,train_255,do_not_wash,0
3816,train_255,double_bar,0
3817,train_255,dryclean,0
3818,train_255,low_temperature_tumble_dry,1
3819,train_255,normal_temperature_tumble_dry,0
3820,train_255,single_bar,0
3821,train_255,tumble_dry,0
3822,train_255,wash_30,1
3823,train_255,wash_40,0
3824,train_255,wash_60,0
3825,train_255,wash_hand,0
3826,train_256,bleach_with_non_chlorine,0
3827,train_256,do_not_bleach,1
3828,train_256,do_not_dryclean,1
3829,train_256,do_not_tumble_dry,1
3830,train_256,do_not_wash,0
3831,train_256,double_bar,0
3832,train_256,dryclean,0
3833,train_256,low_temperature_tumble_dry,0
3834,train_256,normal_temperature_tumble_dry,0
3835,train_256,single_bar,0
3836,train_256,tumble_dry,0
3837,train_256,wash_30,1
3838,train_256,wash_40,0
3839,train_256,wash_60,0
3840,train_256,wash_hand,0
3841,train_257,bleach_with_non_chlorine,0
3842,train_257,do_not_bleach,1
3843,train_257,do_not_dryclean,1
3844,train_257,do_not_tumble_dry,0
3845,train_257,do_not_wash,0
3846,train_257,double_bar,0
3847,train_257,dryclean,0
3848,train_257,low_temperature_tumble_dry,1
3849,train_257,normal_temperature_tumble_dry,0
3850,train_257,single_bar,0
3851,train_257,tumble_dry,0
3852,train_257,wash_30,0
3853,train_257,wash_40,1
3854,train_257,wash_60,0
3855,train_257,wash_hand,0
3856,train_258,bleach_with_non_chlorine,1
3857,train_258,do_not_bleach,0
3858,train_258,do_not_dryclean,0
3859,train_258,do_not_tumble_dry,1
3860,train_258,do_not_wash,0
3861,train_258,double_bar,0
3862,train_258,dryclean,1
3863,train_258,low_temperature_tumble_dry,0
3864,train_258,normal_temperature_tumble_dry,0
3865,train_258,single_bar,0
3866,train_258,tumble_dry,0
3867,train_258,wash_30,0
3868,train_258,wash_40,0
3869,train_258,wash_60,0
3870,train_258,wash_hand,1
3871,train_259,bleach_with_non_chlorine,0
3872,train_259,do_not_bleach,1
3873,train_259,do_not_dryclean,1
3874,train_259,do_not_tumble_dry,1
3875,train_259,do_not_wash,0
3876,train_259,double_bar,0
3877,train_259,dryclean,0
3878,train_259,low_temperature_tumble_dry,0
3879,train_259,normal_temperature_tumble_dry,0
3880,train_259,single_bar,1
3881,train_259,tumble_dry,0
3882,train_259,wash_30,1
3883,train_259,wash_40,0
3884,train_259,wash_60,0
3885,train_259,wash_hand,0
3886,train_260,bleach_with_non_chlorine,0
3887,train_260,do_not_bleach,1
3888,train_260,do_not_dryclean,1
3889,train_260,do_not_tumble_dry,1
3890,train_260,do_not_wash,0
3891,train_260,double_bar,0
3892,train_260,dryclean,0
3893,train_260,low_temperature_tumble_dry,0
3894,train_260,normal_temperature_tumble_dry,0
3895,train_260,single_bar,0
3896,train_260,tumble_dry,0
3897,train_260,wash_30,1
3898,train_260,wash_40,0
3899,train_260,wash_60,0
3900,train_260,wash_hand,0
3901,train_261,bleach_with_non_chlorine,0
3902,train_261,do_not_bleach,1
3903,train_261,do_not_dryclean,0
3904,train_261,do_not_tumble_dry,0
3905,train_261,do_not_wash,0
3906,train_261,double_bar,0
3907,train_261,dryclean,0
3908,train_261,low_temperature_tumble_dry,0
3909,train_261,normal_temperature_tumble_dry,0
3910,train_261,single_bar,0
3911,train_261,tumble_dry,0
3912,train_261,wash_30,0
3913,train_261,wash_40,0
3914,train_261,wash_60,0
3915,train_261,wash_hand,0
3916,train_262,bleach_with_non_chlorine,0
3917,train_262,do_not_bleach,1
3918,train_262,do_not_dryclean,1
3919,train_262,do_not_tumble_dry,0
3920,train_262,do_not_wash,0
3921,train_262,double_bar,0
3922,train_262,dryclean,0
3923,train_262,low_temperature_tumble_dry,0
3924,train_262,normal_temperature_tumble_dry,0
3925,train_262,single_bar,0
3926,train_262,tumble_dry,0
3927,train_262,wash_30,1
3928,train_262,wash_40,0
3929,train_262,wash_60,0
3930,train_262,wash_hand,0
3931,train_263,bleach_with_non_chlorine,0
3932,train_263,do_not_bleach,1
3933,train_263,do_not_dryclean,0
3934,train_263,do_not_tumble_dry,1
3935,train_263,do_not_wash,0
3936,train_263,double_bar,0
3937,train_263,dryclean,1
3938,train_263,low_temperature_tumble_dry,0
3939,train_263,normal_temperature_tumble_dry,0
3940,train_263,single_bar,0
3941,train_263,tumble_dry,0
3942,train_263,wash_30,1
3943,train_263,wash_40,0
3944,train_263,wash_60,0
3945,train_263,wash_hand,0
3946,train_264,bleach_with_non_chlorine,0
3947,train_264,do_not_bleach,1
3948,train_264,do_not_dryclean,0
3949,train_264,do_not_tumble_dry,1
3950,train_264,do_not_wash,0
3951,train_264,double_bar,0
3952,train_264,dryclean,1
3953,train_264,low_temperature_tumble_dry,0
3954,train_264,normal_temperature_tumble_dry,0
3955,train_264,single_bar,0
3956,train_264,tumble_dry,0
3957,train_264,wash_30,1
3958,train_264,wash_40,0
3959,train_264,wash_60,0
3960,train_264,wash_hand,0
3961,train_265,bleach_with_non_chlorine,0
3962,train_265,do_not_bleach,1
3963,train_265,do_not_dryclean,1
3964,train_265,do_not_tumble_dry,0
3965,train_265,do_not_wash,0
3966,train_265,double_bar,1
3967,train_265,dryclean,0
